Ultium EMG-BICEPS BR. RT,Ultium EMG-LAT. TRICEPS RT,Ultium EMG-MED. TRICEPS RT,Ultium EMG-BRACHIORAD. RT,Ultium EMG-FLEX.CARP.R RT,Ultium EMG-POST.DELTOID RT,Ultium EMG-MID DELT. RT,Ultium EMG-ANT.DELTOID RT,Ultium EMG-Ultium EMG.Sync
8.232775,6.397643,-0.611304,0.009609,-0.302297,-1.210254,1.825218,2.150698,0.000000
11.589914,9.144393,-2.747665,0.314803,-1.217880,0.315718,3.351190,2.150698,0.000000
15.252247,13.111920,-6.104803,0.009609,-0.912685,1.536496,4.877162,1.235115,0.000000
15.557441,15.858670,-4.884026,-0.905974,0.308092,2.757274,5.182357,0.319531,0.000000
10.674331,12.196337,0.914668,-1.211169,1.528870,3.367662,4.266773,-0.290857,0.000000
3.349665,3.956088,6.102973,-0.600780,1.834064,3.062468,1.520024,-1.206441,0.000000
-1.838640,-1.537411,5.797779,0.009609,0.918481,2.757274,-0.921532,-0.901246,0.000000
-3.364612,-2.452994,3.051029,0.619998,0.002898,2.452079,-1.837115,0.014337,0.000000
-2.449029,-2.758189,0.914668,-0.295586,-0.607491,1.841690,-0.921532,0.929920,0.000000
-1.838640,-3.673772,-0.000915,-2.737141,-0.302297,0.010524,0.604440,0.319531,0.000000
-1.228251,-3.063383,-1.221693,-4.568307,0.002898,-2.431031,0.909635,0.014337,0.000000
-0.923057,-0.621828,-1.221693,-4.263113,0.002898,-3.651809,-0.005948,0.624726,0.000000
-1.533446,-0.011439,-0.000915,-2.737141,0.002898,-2.431031,-0.921532,1.540309,0.000000
-2.449029,-1.232217,-0.000915,-2.431946,0.613287,0.010524,-1.531920,1.235115,0.000000
-3.059418,-3.063383,-2.442470,-3.652724,1.223676,1.841690,-1.226726,0.014337,0.000000
-2.143834,-3.673772,-4.578831,-4.568307,0.918481,1.536496,-0.616337,0.014337,0.000000
-0.617862,-3.063383,-3.052859,-4.263113,0.002898,0.315718,-0.616337,0.319531,0.000000
-0.007474,-2.147800,0.304279,-3.042335,0.002898,0.010524,-0.921532,0.319531,0.000000
-0.312668,-1.232217,1.830251,-0.905974,0.002898,1.231302,-1.837115,-0.290857,0.000000
-1.838640,-2.452994,1.219863,1.535581,0.002898,1.536496,-2.447504,-0.901246,0.000000
-4.585390,-5.810133,0.304279,2.756358,-0.302297,0.620913,-2.752698,0.014337,0.000000
-7.332139,-8.556882,-0.000915,2.145970,0.002898,-0.599865,-2.752698,0.319531,0.000000
-8.552917,-7.641299,-0.000915,1.535581,0.308092,-0.294670,-1.226726,0.014337,0.000000
-7.942528,-5.199744,0.609474,2.756358,0.308092,0.315718,0.299246,-0.290857,0.000000
-7.026945,-4.589355,2.745835,5.197914,0.002898,0.010524,0.604440,-0.596052,0.000000
-6.721750,-4.894550,3.051029,4.892719,0.613287,-2.736226,-0.616337,-0.290857,0.000000
-6.721750,-3.673772,-0.000915,1.230386,2.139259,-4.872587,-2.752698,0.014337,0.000000
-5.500973,-1.537411,-2.747665,-2.126752,2.749648,-3.957003,-3.363087,0.014337,0.000000
-2.449029,-1.842606,-2.137276,-3.347530,1.834064,-0.294670,-2.142309,0.014337,0.000000
0.602915,-1.842606,-0.916498,-2.431946,1.834064,2.452079,-0.616337,0.014337,0.000000
3.349665,4.261283,-2.442470,-1.821558,3.054842,3.367662,-0.005948,0.319531,0.000000
5.791220,16.163865,-4.884026,-1.211169,2.749648,2.452079,0.604440,-0.596052,0.000000
6.706803,25.319697,-3.663248,0.925192,-0.302297,0.620913,1.520024,-2.732413,0.000000
5.791220,23.183336,-0.916498,3.061553,-3.354241,-0.599865,1.520024,-3.953190,0.000000
3.960054,13.111920,-1.526887,3.671942,-2.743852,-0.905059,0.909635,-2.122024,0.000000
3.349665,5.482060,-5.799609,3.671942,0.002898,-0.294670,0.909635,0.929920,0.000000
4.875637,3.956088,-8.241164,4.282331,0.308092,0.010524,3.045996,2.455892,0.000000
5.791220,3.956088,-6.715192,4.282331,-0.607491,0.010524,5.182357,0.929920,0.000000
4.265248,0.904144,-5.189220,2.756358,-1.523074,-0.294670,4.877162,-1.206441,0.000000
0.908110,-2.758189,-5.189220,1.230386,-0.607491,0.010524,2.740801,-2.122024,0.000000
-2.449029,-4.284161,-3.358054,1.535581,0.002898,0.620913,0.604440,-1.511635,0.000000
-4.890584,-3.063383,0.609474,2.451164,-0.607491,1.536496,-0.311143,-0.901246,0.000000
-6.111362,-2.452994,2.745835,2.451164,-0.302297,2.452079,-1.226726,-0.901246,0.000000
-5.195778,-4.284161,-0.000915,1.535581,0.002898,3.062468,-1.531920,-0.290857,0.000000
-2.449029,-6.115327,-3.358054,0.925192,0.002898,1.841690,-0.921532,0.014337,0.000000
-0.007474,-5.810133,-3.663248,0.009609,-1.217880,-0.905059,-0.311143,0.319531,0.000000
1.823693,-3.673772,-1.221693,-2.126752,-0.912685,-3.346615,-0.616337,0.624726,0.000000
2.434082,-1.537411,0.304279,-4.263113,0.308092,-2.431031,-1.531920,0.624726,0.000000
2.128887,-1.537411,0.609474,-3.652724,0.002898,0.010524,-1.226726,0.624726,0.000000
1.823693,-2.147800,-0.000915,-1.516363,-2.133463,1.841690,-0.005948,0.929920,0.000000
0.602915,-2.758189,-0.611304,-0.295586,-3.354241,0.620913,0.909635,0.929920,0.000000
-1.533446,-2.758189,-1.221693,-1.516363,-2.133463,-2.125837,0.604440,-0.290857,0.000000
-3.669806,-3.673772,-0.916498,-3.347530,-0.912685,-3.957003,0.299246,-1.511635,0.000000
-4.890584,-5.199744,-0.000915,-4.263113,-2.133463,-3.346615,-0.005948,-0.596052,0.000000
-4.890584,-5.810133,1.219863,-3.957918,-3.659435,-1.210254,-0.311143,2.455892,0.000000
-4.585390,-5.504938,1.525057,-3.652724,-2.743852,0.010524,-2.752698,4.287059,0.000000
-5.500973,-4.589355,1.830251,-2.431946,-1.217880,-0.599865,-4.889059,3.066281,0.000000
-6.721750,-3.978966,1.830251,-0.600780,-0.912685,-1.210254,-4.278670,1.235115,0.000000
-6.416556,-4.589355,0.304279,0.009609,-1.828269,-0.599865,-1.837115,0.929920,0.000000
-4.890584,-5.810133,-1.526887,0.009609,-2.133463,0.010524,-0.005948,0.624726,0.000000
-4.585390,-7.030910,-2.137276,-0.905974,-1.217880,-1.210254,-0.311143,-0.596052,0.000000
-6.416556,-7.946494,-0.916498,-0.905974,-0.607491,-4.567392,-1.531920,-0.901246,0.000000
-8.247723,-6.420522,-0.000915,0.009609,-0.607491,-5.482975,-2.752698,1.540309,0.000000
-6.416556,-2.758189,-0.916498,1.230386,-0.302297,-1.820643,-2.752698,4.592253,0.000000
-0.923057,0.598950,-3.358054,2.145970,0.002898,2.452079,-0.921532,4.287059,0.000000
3.044471,1.209339,-4.578831,2.145970,0.002898,3.367662,1.214829,1.845503,0.000000
2.739276,-0.621828,-4.273637,1.535581,-0.912685,1.536496,2.435607,2.150698,0.000000
-0.007474,-3.063383,-3.052859,1.230386,-2.743852,0.010524,0.909635,4.287059,0.000000
-2.143834,-2.758189,-3.052859,2.756358,-4.575018,-1.210254,-1.226726,3.676670,0.000000
-2.449029,-1.232217,-3.663248,4.587525,-4.880213,-1.820643,-2.142309,0.319531,0.000000
-0.312668,0.598950,-4.884026,4.587525,-3.659435,-1.210254,-0.311143,-1.816829,0.000000
2.739276,4.566477,-5.799609,2.451164,-0.607491,1.231302,1.825218,-1.816829,0.000000
6.096415,11.280754,-5.189220,0.925192,1.528870,4.283246,3.351190,-1.816829,0.000000
7.622387,18.300225,-3.358054,1.230386,2.444453,4.588440,4.266773,-3.037607,0.000000
6.401609,20.741781,-1.832082,1.840775,1.834064,2.757274,4.877162,-2.732413,0.000000
4.265248,16.163865,-0.916498,1.230386,1.528870,1.231302,4.266773,-0.290857,0.000000
3.044471,7.618421,-0.000915,-0.600780,2.139259,0.926107,2.740801,1.845503,0.000000
2.128887,-0.011439,0.609474,-2.126752,2.444453,0.315718,1.214829,3.066281,0.000000
-0.007474,-4.284161,-0.000915,-1.821558,1.528870,-0.599865,0.299246,4.592253,0.000000
-2.143834,-5.504938,-2.137276,-0.295586,0.002898,-1.210254,-0.921532,5.813031,0.000000
-3.364612,-4.894550,-3.968442,0.009609,-0.912685,-0.599865,-2.447504,4.592253,0.000000
-2.449029,-3.368578,-3.968442,-0.295586,-0.912685,0.010524,-3.363087,1.540309,0.000000
-0.007474,-1.842606,-3.663248,-1.516363,-0.607491,0.010524,-2.142309,-0.290857,0.000000
3.044471,-0.011439,-4.273637,-2.431946,-0.607491,1.231302,-0.616337,0.014337,0.000000
4.570443,1.514533,-4.578831,-3.652724,-0.607491,2.757274,0.604440,-0.290857,0.000000
3.960054,1.209339,-1.526887,-5.178696,0.002898,2.146885,1.214829,-2.122024,0.000000
2.434082,-2.452994,2.745835,-5.789085,0.613287,0.010524,1.520024,-4.563579,0.000000
1.823693,-7.641299,4.882195,-5.178696,1.528870,-0.294670,0.299246,-5.173968,0.000000
3.044471,-9.472466,3.661418,-4.568307,1.834064,0.315718,-1.226726,-4.868774,0.000000
3.960054,-6.725716,2.745835,-4.263113,1.834064,0.926107,-1.837115,-4.258385,0.000000
2.739276,-4.894550,4.271807,-3.652724,1.834064,0.010524,-0.616337,-3.647996,0.000000
0.908110,-6.420522,5.187390,-2.126752,1.834064,0.010524,0.299246,-2.732413,0.000000
-0.007474,-8.556882,2.745835,-1.211169,1.528870,0.315718,-0.311143,-1.816829,0.000000
-0.923057,-5.810133,-1.221693,-1.211169,0.613287,0.010524,-1.837115,-1.511635,0.000000
-2.449029,-0.011439,-2.137276,-1.821558,0.002898,-1.515448,-2.447504,-1.816829,0.000000
-3.975001,1.209339,0.914668,-1.516363,-0.302297,-2.736226,-1.837115,-2.732413,0.000000
-4.280195,-3.978966,4.882195,-0.905974,-0.302297,-2.125837,-1.531920,-4.258385,0.000000
-5.195778,-10.388049,5.492584,-0.600780,-0.302297,-0.905059,-2.142309,-5.173968,0.000000
-6.416556,-10.998438,3.051029,-0.905974,0.308092,-1.515448,-2.752698,-4.563579,0.000000
-5.195778,-6.115327,-0.916498,-1.211169,1.223676,-2.431031,-1.837115,-3.342802,0.000000
-0.312668,-1.842606,-4.884026,-0.905974,1.223676,-1.820643,-0.005948,-3.037607,0.000000
5.180831,0.598950,-7.630775,-1.516363,0.308092,0.315718,1.825218,-3.647996,0.000000
