Ultium EMG-BICEPS BR. RT,Ultium EMG-LAT. TRICEPS RT,Ultium EMG-MED. TRICEPS RT,Ultium EMG-BRACHIORAD. RT,Ultium EMG-FLEX.CARP.R RT,Ultium EMG-POST.DELTOID RT,Ultium EMG-MID DELT. RT,Ultium EMG-ANT.DELTOID RT,Ultium EMG-Ultium EMG.Sync
-1.508737,-0.301076,-0.011592,-8.757142,0.004271,1.532073,-1.210254,-1.514380,0.000000
0.017235,-1.216660,0.598797,-9.367531,0.309465,-1.214677,0.010524,-2.124769,0.000000
0.932818,-0.301076,-0.011592,-9.672726,1.530243,-2.435454,0.315718,-3.650741,0.000000
0.017235,0.614507,-0.621980,-9.977920,3.361409,-1.214677,-0.294670,-4.871519,0.000000
-2.729515,1.224896,-1.232369,-9.672726,3.361409,-0.299094,-0.294670,-4.871519,0.000000
-5.476264,0.614507,-2.758341,-7.231170,1.835437,-0.909482,0.010524,-3.955936,0.000000
-6.391848,0.004118,-5.505091,-2.653254,0.309465,-1.519871,0.010524,-3.040352,0.000000
-6.086653,-1.521854,-7.031063,-0.211699,0.614659,-1.214677,-0.294670,-3.650741,0.000000
-6.086653,-3.658215,-6.115480,-1.432477,0.309465,-0.299094,0.010524,-6.092297,0.000000
-7.002237,-4.573798,-3.673924,-2.958449,-0.911313,0.006101,0.926107,-8.228657,0.000000
-7.917820,-3.047826,-0.927175,-0.822088,-1.216507,0.006101,1.536496,-7.618269,0.000000
-7.917820,0.004118,0.293603,2.535051,0.004271,0.311295,1.231302,-5.176713,0.000000
-7.307431,1.224896,0.903992,4.061023,0.614659,0.006101,1.231302,-4.261130,0.000000
-6.391848,1.224896,1.209186,4.061023,-0.911313,0.311295,1.231302,-3.955936,0.000000
-4.865876,3.971645,2.124769,4.671411,-3.352868,1.226878,0.620913,-2.124769,0.000000
-3.339904,11.296311,4.261130,6.807772,-2.742479,2.752851,-0.294670,0.927175,0.000000
-3.645098,18.620977,5.481908,7.418161,0.309465,3.058045,-0.905059,1.842758,0.000000
-6.391848,18.926171,4.871519,6.197383,3.056215,0.311295,-0.905059,0.011592,0.000000
-8.528209,10.685922,3.650741,5.892189,2.751020,-3.045843,-0.905059,-1.514380,0.000000
-7.307431,1.530090,3.040352,7.418161,0.919854,-4.266621,-1.515448,-0.293603,0.000000
-3.950292,-1.827048,3.345547,8.638939,0.004271,-2.130260,-2.125837,2.147952,0.000000
-2.424320,-0.301076,2.429964,9.249328,0.004271,0.006101,-1.515448,3.673924,0.000000
-3.339904,1.224896,0.903992,10.775300,0.004271,0.921684,-0.599865,3.673924,0.000000
-3.339904,1.835285,-0.011592,12.606466,-0.911313,0.311295,0.010524,2.453147,0.000000
-1.508737,2.445673,-0.621980,11.385688,-2.132090,0.006101,0.926107,0.621980,0.000000
-0.593154,2.445673,-0.621980,6.197383,-1.826896,-0.604288,1.231302,-0.903992,0.000000
-3.339904,-0.301076,-0.011592,0.398690,0.004271,-0.909482,0.926107,-2.124769,0.000000
-6.391848,-5.794576,1.514380,-2.348060,1.835437,-0.909482,0.620913,-3.955936,0.000000
-5.781459,-9.151714,2.429964,-2.348060,1.835437,0.006101,1.536496,-6.702685,0.000000
-1.203543,-7.015353,0.598797,-1.432477,-0.606118,0.616490,3.978051,-8.839046,0.000000
3.679568,-2.132243,-2.453147,-1.432477,-3.047673,0.921684,5.504023,-6.702685,0.000000
7.036706,1.530090,-3.979119,-2.653254,-2.437285,0.921684,5.809218,-1.209186,0.000000
7.952289,2.750868,-3.673924,-4.789615,-0.911313,0.616490,4.893634,1.842758,0.000000
7.036706,2.750868,-3.368730,-5.400004,-1.216507,0.006101,3.672857,1.842758,0.000000
7.036706,2.445673,-3.063536,-4.484421,-3.352868,-1.519871,2.146885,0.621980,0.000000
9.478262,3.056062,-1.537564,-4.484421,-3.658062,-3.045843,0.315718,0.011592,0.000000
13.750983,4.582034,1.819575,-7.231170,-1.216507,-3.961426,-0.599865,-1.514380,0.000000
16.497733,6.718395,4.566325,-9.977920,0.919854,-3.961426,-0.599865,-4.261130,0.000000
15.276955,8.549561,5.176713,-9.672726,0.309465,-3.351038,-0.905059,-4.871519,0.000000
12.530206,7.939173,3.955936,-7.841559,-1.216507,-2.130260,-1.515448,-1.514380,0.000000
11.004234,2.750868,1.514380,-7.231170,-2.132090,-0.909482,-2.125837,2.147952,0.000000
10.393845,-5.184187,-0.927175,-8.757142,-1.216507,0.006101,-1.515448,3.063536,0.000000
10.393845,-8.541325,-2.758341,-8.451948,-0.300924,0.616490,-0.294670,2.758341,0.000000
11.004234,0.004118,-2.453147,-6.620782,0.004271,0.921684,0.010524,3.063536,0.000000
12.835400,18.010588,-1.232369,-6.315587,0.004271,1.532073,-0.294670,1.232369,0.000000
14.361372,28.997587,-1.537564,-8.146754,0.004271,3.058045,0.010524,-3.650741,0.000000
14.056178,22.283310,-2.758341,-9.367531,1.225048,3.973628,0.926107,-7.313074,0.000000
12.835400,3.361257,-3.368730,-7.231170,2.140631,3.668434,1.231302,-3.955936,0.000000
12.835400,-10.372492,-2.758341,-3.263643,1.225048,2.142462,0.010524,3.368730,0.000000
12.835400,-11.593269,-2.453147,-0.516893,-0.300924,0.311295,-0.294670,7.641452,0.000000
11.919817,-7.320548,-2.758341,1.009079,-0.911313,-0.909482,0.010524,6.420674,0.000000
10.699039,-5.489381,-2.453147,3.450634,0.309465,-1.519871,0.620913,5.505091,0.000000
9.783456,-6.404964,-0.621980,5.586995,1.835437,-1.519871,0.315718,7.641452,0.000000
8.562678,-6.710159,-0.011592,6.197383,0.614659,-1.519871,-0.294670,9.777813,0.000000
4.900345,-6.099770,-0.927175,5.281800,-0.911313,-1.214677,-0.294670,8.557035,0.000000
0.322429,-6.404964,-2.147952,4.976606,-0.606118,-0.604288,0.315718,7.031063,0.000000
-1.508737,-6.404964,-1.232369,5.892189,0.614659,-1.214677,0.315718,8.557035,0.000000
-1.813932,-4.878992,-0.011592,7.723356,1.530243,-2.740649,-0.294670,10.998590,0.000000
-1.813932,-3.963409,-0.011592,10.164911,0.614659,-3.351038,-1.210254,10.998590,0.000000
-1.813932,-4.573798,-1.842758,11.996077,0.004271,-2.130260,-0.599865,7.946646,0.000000
-0.593154,-5.489381,-2.147952,12.606466,-0.300924,0.006101,0.620913,4.589508,0.000000
0.322429,-4.573798,-0.621980,11.690883,0.004271,1.532073,1.231302,3.063536,0.000000
0.017235,-2.742632,0.598797,10.164911,0.004271,1.226878,0.926107,2.758341,0.000000
-3.034709,-1.827048,-0.011592,9.249328,0.004271,0.006101,0.010524,2.758341,0.000000
-5.781459,-1.827048,-1.537564,8.944133,0.004271,-0.299094,-1.210254,2.453147,0.000000
-6.697042,-2.437437,-2.147952,7.723356,-1.216507,0.006101,-1.820643,0.621980,0.000000
-6.697042,-3.047826,-0.927175,4.671411,-2.132090,0.616490,-1.820643,-2.124769,0.000000
-7.002237,-4.268604,-0.011592,0.398690,-0.911313,1.226878,-1.515448,-3.345547,0.000000
-7.917820,-4.573798,-0.927175,-2.653254,0.614659,0.921684,-1.820643,-1.209186,0.000000
-6.697042,-3.963409,-2.453147,-3.874032,0.614659,0.006101,-2.125837,2.147952,0.000000
-2.424320,-3.047826,-3.063536,-2.958449,-0.911313,-0.909482,-1.515448,2.758341,0.000000
2.458790,-2.132243,-1.842758,-2.042866,-1.521701,0.006101,0.010524,-0.293603,0.000000
5.510734,-1.216660,-0.621980,-3.263643,-0.606118,2.447656,1.231302,-4.871519,0.000000
4.289957,0.004118,-0.316786,-5.094810,0.309465,4.584017,1.536496,-7.313074,0.000000
1.238012,1.224896,-0.316786,-6.315587,0.004271,5.194406,1.536496,-6.702685,0.000000
0.017235,1.530090,-0.316786,-6.925976,-0.300924,5.499600,2.757274,-5.176713,0.000000
1.238012,2.140479,-0.927175,-8.757142,0.004271,5.194406,3.978051,-4.566325,0.000000
3.069179,3.361257,-1.842758,-10.283115,0.614659,3.973628,4.893634,-4.871519,0.000000
2.763985,3.971645,-2.147952,-9.977920,0.309465,1.226878,4.588440,-3.955936,0.000000
1.238012,3.361257,-1.842758,-8.146754,-0.300924,-0.604288,2.757274,0.316786,0.000000
0.017235,1.224896,-1.232369,-8.146754,-0.911313,-1.519871,0.315718,6.725869,0.000000
-1.813932,-0.301076,-0.927175,-10.283115,-0.606118,-1.519871,-1.820643,10.693396,0.000000
-4.560681,-1.521854,-0.011592,-11.198698,-0.300924,-1.825066,-2.431031,9.472618,0.000000
-6.697042,-1.521854,0.598797,-8.757142,0.309465,-1.519871,-1.210254,4.284313,0.000000
-6.086653,-0.911465,1.209186,-4.789615,1.530243,0.006101,-0.294670,0.011592,0.000000
-3.339904,-0.301076,1.819575,-3.263643,2.140631,1.226878,-0.905059,-0.598797,0.000000
-1.813932,-0.606271,2.429964,-3.568838,0.614659,0.616490,-2.431031,1.232369,0.000000
