Ultium EMG-BICEPS BR. RT,Ultium EMG-LAT. TRICEPS RT,Ultium EMG-MED. TRICEPS RT,Ultium EMG-BRACHIORAD. RT,Ultium EMG-FLEX.CARP.R RT,Ultium EMG-POST.DELTOID RT,Ultium EMG-MID DELT. RT,Ultium EMG-ANT.DELTOID RT,Ultium EMG-Ultium EMG.Sync
1.543207,-32.346489,-8.557035,4.061023,-0.606118,1.837267,-2.125837,0.011592,0.000000
1.543207,-42.723099,-10.388201,0.398690,-0.606118,1.837267,-1.515448,-0.598797,0.000000
1.543207,-27.768573,-11.914173,-2.042866,0.004271,1.226878,-1.515448,-0.903992,0.000000
1.543207,-8.846520,-14.660923,-2.042866,0.919854,0.616490,-2.431031,0.316786,0.000000
2.153596,3.361257,-16.186895,-1.127282,0.614659,0.311295,-3.346615,3.063536,0.000000
2.763985,9.159950,-12.219368,-1.432477,0.614659,-0.299094,-2.736226,3.979119,0.000000
2.458790,7.939173,-2.147952,-3.263643,1.225048,-1.825066,-1.820643,1.842758,0.000000
1.543207,1.835285,7.923463,-4.789615,1.835437,-2.740649,-1.515448,-1.514380,0.000000
0.627624,0.004118,12.196185,-5.400004,0.919854,-2.435454,-1.820643,-2.429964,0.000000
0.932818,3.666451,11.280601,-5.400004,0.309465,-1.519871,-2.125837,-0.903992,0.000000
2.153596,6.413201,8.228657,-6.315587,0.919854,-1.519871,-2.125837,0.316786,0.000000
2.763985,0.919701,5.176713,-7.536365,2.140631,-2.435454,-2.125837,0.621980,0.000000
1.848401,-6.404964,2.735158,-6.620782,1.225048,-3.351038,-2.125837,0.011592,0.000000
0.932818,-8.846520,1.209186,-2.958449,-2.132090,-3.351038,-0.905059,-0.598797,0.000000
0.932818,-7.625742,1.819575,1.924662,-6.099618,-2.740649,0.926107,-1.514380,0.000000
2.153596,-7.320548,4.871519,5.586995,-6.710006,-1.519871,2.146885,-2.735158,0.000000
3.069179,-6.710159,7.923463,5.892189,-3.963257,0.006101,2.452079,-3.040352,0.000000
2.763985,-2.437437,8.839046,4.061023,-0.300924,1.837267,3.062468,-1.819575,0.000000
1.848401,2.140479,6.702685,1.619467,1.530243,2.752851,3.978051,0.316786,0.000000
1.238012,2.750868,3.345547,-0.211699,1.530243,2.752851,3.978051,2.758341,0.000000
1.848401,0.919701,0.903992,-0.822088,1.530243,1.837267,1.841690,3.368730,0.000000
2.458790,0.309312,0.598797,-1.127282,2.445826,1.226878,0.620913,2.758341,0.000000
2.458790,1.530090,0.598797,-0.516893,3.666603,1.226878,2.146885,0.927175,0.000000
2.763985,2.140479,-0.927175,0.703884,3.361409,1.532073,4.588440,-0.293603,0.000000
4.289957,2.140479,-5.810285,1.619467,1.530243,1.532073,4.893634,-1.514380,0.000000
4.900345,2.750868,-10.998590,1.009079,0.004271,1.532073,2.757274,-2.124769,0.000000
3.374373,3.056062,-13.440146,0.093495,-0.300924,1.226878,0.620913,-3.040352,0.000000
0.932818,1.530090,-13.440146,-0.516893,0.309465,0.616490,0.315718,-4.261130,0.000000
1.238012,-0.911465,-13.134951,-2.042866,1.225048,0.006101,0.620913,-4.871519,0.000000
5.510734,-1.521854,-12.829757,-3.874032,1.530243,0.006101,0.926107,-4.261130,0.000000
9.478262,2.445673,-10.693396,-3.874032,1.225048,1.837267,1.231302,-3.040352,0.000000
